,Junction,Date,Hour,Vehicles,hour_of_the_day,day_of_the_week,month,PreviousHourVehicles,IsWeekend
346,1,2015-08-11,10,-0.2309093741769056,10,6,11,-0.5200681340273394,True
347,1,2015-08-11,11,-0.4236818807438615,11,6,11,-0.2309093741769056,True
348,1,2015-08-11,12,-0.27910250081864457,12,6,11,-0.4236818807438615,True
349,1,2015-08-11,13,-0.4236818807438615,13,6,11,-0.27910250081864457,True
350,1,2015-08-11,14,-0.4236818807438615,14,6,11,-0.4236818807438615,True
351,1,2015-08-11,15,-0.4236818807438615,15,6,11,-0.4236818807438615,True
352,1,2015-08-11,16,-0.5200681340273394,16,6,11,-0.4236818807438615,True
353,1,2015-08-11,17,-0.4236818807438615,17,6,11,-0.5200681340273394,True
354,1,2015-08-11,18,-0.2309093741769056,18,6,11,-0.4236818807438615,True
355,1,2015-08-11,19,-0.47187500738560045,19,6,11,-0.2309093741769056,True
356,1,2015-08-11,20,-0.32729562746038354,20,6,11,-0.47187500738560045,True
357,1,2015-08-11,21,-0.2309093741769056,21,6,11,-0.32729562746038354,True
358,1,2015-08-11,22,-0.4236818807438615,22,6,11,-0.2309093741769056,True
359,1,2015-08-11,23,-0.4236818807438615,23,6,11,-0.4236818807438615,True
360,1,2015-08-12,0,-0.18271624753516666,0,0,11,-0.4236818807438615,False
361,1,2015-08-12,1,-0.1345231208934277,1,0,11,-0.18271624753516666,False
362,1,2015-08-12,2,-0.27910250081864457,2,0,11,-0.1345231208934277,False
363,1,2015-08-12,3,-0.4236818807438615,3,0,11,-0.27910250081864457,False
364,1,2015-08-12,4,-0.3754887541021225,4,0,11,-0.4236818807438615,False
365,1,2015-08-12,5,-0.5200681340273394,5,0,11,-0.3754887541021225,False
366,1,2015-08-12,6,-0.4236818807438615,6,0,11,-0.5200681340273394,False
367,1,2015-08-12,7,-0.5682612606690783,7,0,11,-0.4236818807438615,False
368,1,2015-08-12,8,-0.32729562746038354,8,0,11,-0.5682612606690783,False
369,1,2015-08-12,9,-0.2309093741769056,9,0,11,-0.32729562746038354,False
370,1,2015-08-12,10,0.010056259031789217,10,0,11,-0.2309093741769056,False
371,1,2015-08-12,11,0.25102189224048405,11,0,11,0.010056259031789217,False
372,1,2015-08-12,12,0.20282876559874508,12,0,11,0.25102189224048405,False
373,1,2015-08-12,13,0.010056259031789217,13,0,11,0.20282876559874508,False
374,1,2015-08-12,14,0.1546356389570061,14,0,11,0.010056259031789217,False
375,1,2015-08-12,15,0.010056259031789217,15,0,11,0.1546356389570061,False
376,1,2015-08-12,16,0.10644251231526715,16,0,11,0.010056259031789217,False
377,1,2015-08-12,17,0.010056259031789217,17,0,11,0.10644251231526715,False
378,1,2015-08-12,18,0.1546356389570061,18,0,11,0.010056259031789217,False
379,1,2015-08-12,19,0.058249385673528185,19,0,11,0.1546356389570061,False
380,1,2015-08-12,20,0.10644251231526715,20,0,11,0.058249385673528185,False
381,1,2015-08-12,21,0.058249385673528185,21,0,11,0.10644251231526715,False
382,1,2015-08-12,22,0.010056259031789217,22,0,11,0.058249385673528185,False
383,1,2015-08-12,23,-0.08632999425168872,23,0,11,0.010056259031789217,False
384,1,2015-09-11,0,-0.47187500738560045,0,1,11,-0.08632999425168872,False
385,1,2015-09-11,1,-0.3754887541021225,1,1,11,-0.47187500738560045,False
386,1,2015-09-11,2,-0.5682612606690783,2,1,11,-0.3754887541021225,False
387,1,2015-09-11,3,-0.6164543873108174,3,1,11,-0.5682612606690783,False
388,1,2015-09-11,4,-0.6646475139525563,4,1,11,-0.6164543873108174,False
389,1,2015-09-11,5,-0.7128406405942953,5,1,11,-0.6646475139525563,False
390,1,2015-09-11,6,-0.7128406405942953,6,1,11,-0.7128406405942953,False
391,1,2015-09-11,7,-0.6164543873108174,7,1,11,-0.7128406405942953,False
392,1,2015-09-11,8,-0.5682612606690783,8,1,11,-0.6164543873108174,False
393,1,2015-09-11,9,-0.27910250081864457,9,1,11,-0.5682612606690783,False
394,1,2015-09-11,10,-0.18271624753516666,10,1,11,-0.27910250081864457,False
395,1,2015-09-11,11,-0.03813686760994975,11,1,11,-0.18271624753516666,False
396,1,2015-09-11,12,0.010056259031789217,12,1,11,-0.03813686760994975,False
397,1,2015-09-11,13,0.010056259031789217,13,1,11,0.010056259031789217,False
398,1,2015-09-11,14,0.058249385673528185,14,1,11,0.010056259031789217,False
399,1,2015-09-11,15,0.058249385673528185,15,1,11,0.058249385673528185,False
400,1,2015-09-11,16,-0.18271624753516666,16,1,11,0.058249385673528185,False
401,1,2015-09-11,17,-0.18271624753516666,17,1,11,-0.18271624753516666,False
402,1,2015-09-11,18,-0.1345231208934277,18,1,11,-0.18271624753516666,False
403,1,2015-09-11,19,0.39560127216570096,19,1,11,-0.1345231208934277,False
404,1,2015-09-11,20,0.10644251231526715,20,1,11,0.39560127216570096,False
405,1,2015-09-11,21,0.5883737787326568,21,1,11,0.10644251231526715,False
406,1,2015-09-11,22,-0.08632999425168872,22,1,11,0.5883737787326568,False
407,1,2015-09-11,23,0.058249385673528185,23,1,11,-0.08632999425168872,False
408,1,2015-09-12,0,-0.08632999425168872,0,2,11,0.058249385673528185,False
409,1,2015-09-12,1,-0.1345231208934277,1,2,11,-0.08632999425168872,False
410,1,2015-09-12,2,-0.2309093741769056,2,2,11,-0.1345231208934277,False
411,1,2015-09-12,3,-0.3754887541021225,3,2,11,-0.2309093741769056,False
412,1,2015-09-12,4,-0.6164543873108174,4,2,11,-0.3754887541021225,False
413,1,2015-09-12,5,-0.5682612606690783,5,2,11,-0.6164543873108174,False
414,1,2015-09-12,6,-0.47187500738560045,6,2,11,-0.5682612606690783,False
415,1,2015-09-12,7,-0.47187500738560045,7,2,11,-0.47187500738560045,False
416,1,2015-09-12,8,-0.4236818807438615,8,2,11,-0.47187500738560045,False
417,1,2015-09-12,9,-0.2309093741769056,9,2,11,-0.4236818807438615,False
418,1,2015-09-12,10,-0.1345231208934277,10,2,11,-0.2309093741769056,False
419,1,2015-09-12,11,0.1546356389570061,11,2,11,-0.1345231208934277,False
420,1,2015-09-12,12,0.10644251231526715,12,2,11,0.1546356389570061,False
421,1,2015-09-12,13,0.7811462852996127,13,2,11,0.10644251231526715,False
422,1,2015-09-12,14,0.6365669053743958,14,2,11,0.7811462852996127,False
423,1,2015-09-12,15,0.4919875254491789,15,2,11,0.6365669053743958,False
424,1,2015-09-12,16,0.1546356389570061,16,2,11,0.4919875254491789,False
425,1,2015-09-12,17,0.10644251231526715,17,2,11,0.1546356389570061,False
426,1,2015-09-12,18,0.20282876559874508,18,2,11,0.10644251231526715,False
427,1,2015-09-12,19,0.20282876559874508,19,2,11,0.20282876559874508,False
428,1,2015-09-12,20,0.299215018882223,20,2,11,0.20282876559874508,False
429,1,2015-09-12,21,0.20282876559874508,21,2,11,0.299215018882223,False
430,1,2015-09-12,22,0.25102189224048405,22,2,11,0.20282876559874508,False
431,1,2015-09-12,23,0.1546356389570061,23,2,11,0.25102189224048405,False
432,1,2015-10-11,0,-0.18271624753516666,0,3,11,0.1546356389570061,False
433,1,2015-10-11,1,-0.18271624753516666,1,3,11,-0.18271624753516666,False
434,1,2015-10-11,2,-0.2309093741769056,2,3,11,-0.18271624753516666,False
435,1,2015-10-11,3,-0.27910250081864457,3,3,11,-0.2309093741769056,False
436,1,2015-10-11,4,-0.5200681340273394,4,3,11,-0.27910250081864457,False
437,1,2015-10-11,5,-0.6164543873108174,5,3,11,-0.5200681340273394,False
438,1,2015-10-11,6,-0.4236818807438615,6,3,11,-0.6164543873108174,False
439,1,2015-10-11,7,-0.3754887541021225,7,3,11,-0.4236818807438615,False
440,1,2015-10-11,8,-0.4236818807438615,8,3,11,-0.3754887541021225,False
441,1,2015-10-11,9,0.5401806520909178,9,3,11,-0.4236818807438615,False
442,1,2015-10-11,10,0.8293394119413516,10,3,11,0.5401806520909178,False
443,1,2015-10-11,11,0.7329531586578737,11,3,11,0.8293394119413516,False
444,1,2015-10-11,12,0.6365669053743958,12,3,11,0.7329531586578737,False
445,1,2015-10-11,13,0.20282876559874508,13,3,11,0.6365669053743958,False
446,1,2015-10-11,14,1.2148844250752633,14,3,11,0.20282876559874508,False
447,1,2015-10-11,15,0.9739187918665685,15,3,11,1.2148844250752633,False
448,1,2015-10-11,16,0.8775325385830905,16,3,11,0.9739187918665685,False
449,1,2015-10-11,17,0.5883737787326568,17,3,11,0.8775325385830905,False
450,1,2015-10-11,18,0.8293394119413516,18,3,11,0.5883737787326568,False
451,1,2015-10-11,19,0.8293394119413516,19,3,11,0.8293394119413516,False
452,1,2015-10-11,20,0.8293394119413516,20,3,11,0.8293394119413516,False
453,1,2015-10-11,21,0.6365669053743958,21,3,11,0.8293394119413516,False
454,1,2015-10-11,22,0.6847600320161348,22,3,11,0.6365669053743958,False
455,1,2015-10-11,23,0.5883737787326568,23,3,11,0.6847600320161348,False
456,1,2015-10-12,0,-0.1345231208934277,0,4,11,0.5883737787326568,False
457,1,2015-10-12,1,-0.4236818807438615,1,4,11,-0.1345231208934277,False
458,1,2015-10-12,2,-0.4236818807438615,2,4,11,-0.4236818807438615,False
459,1,2015-10-12,3,-0.27910250081864457,3,4,11,-0.4236818807438615,False
460,1,2015-10-12,4,-0.5682612606690783,4,4,11,-0.27910250081864457,False
461,1,2015-10-12,5,-0.5200681340273394,5,4,11,-0.5682612606690783,False
462,1,2015-10-12,6,-0.5200681340273394,6,4,11,-0.5200681340273394,False
463,1,2015-10-12,7,-0.4236818807438615,7,4,11,-0.5200681340273394,False
464,1,2015-10-12,8,-0.4236818807438615,8,4,11,-0.4236818807438615,False
465,1,2015-10-12,9,-0.18271624753516666,9,4,11,-0.4236818807438615,False
466,1,2015-10-12,10,0.25102189224048405,10,4,11,-0.18271624753516666,False
467,1,2015-10-12,11,0.1546356389570061,11,4,11,0.25102189224048405,False
468,1,2015-10-12,12,0.39560127216570096,12,4,11,0.1546356389570061,False
469,1,2015-10-12,13,0.010056259031789217,13,4,11,0.39560127216570096,False
470,1,2015-10-12,14,0.058249385673528185,14,4,11,0.010056259031789217,False
471,1,2015-10-12,15,0.25102189224048405,15,4,11,0.058249385673528185,False
472,1,2015-10-12,16,0.1546356389570061,16,4,11,0.25102189224048405,False
473,1,2015-10-12,17,0.1546356389570061,17,4,11,0.1546356389570061,False
474,1,2015-10-12,18,0.20282876559874508,18,4,11,0.1546356389570061,False
475,1,2015-10-12,19,-0.03813686760994975,19,4,11,0.20282876559874508,False
476,1,2015-10-12,20,0.10644251231526715,20,4,11,-0.03813686760994975,False
477,1,2015-10-12,21,0.058249385673528185,21,4,11,0.10644251231526715,False
478,1,2015-10-12,22,0.010056259031789217,22,4,11,0.058249385673528185,False
479,1,2015-10-12,23,-0.03813686760994975,23,4,11,0.010056259031789217,False
480,1,2015-11-11,0,0.25102189224048405,0,5,11,-0.03813686760994975,False
481,1,2015-11-11,1,0.10644251231526715,1,5,11,0.25102189224048405,False
482,1,2015-11-11,2,-0.18271624753516666,2,5,11,0.10644251231526715,False
483,1,2015-11-11,3,-0.08632999425168872,3,5,11,-0.18271624753516666,False
484,1,2015-11-11,4,-0.1345231208934277,4,5,11,-0.08632999425168872,False
485,1,2015-11-11,5,-0.3754887541021225,5,5,11,-0.1345231208934277,False
486,1,2015-11-11,6,-0.27910250081864457,6,5,11,-0.3754887541021225,False
487,1,2015-11-11,7,-0.4236818807438615,7,5,11,-0.27910250081864457,False
488,1,2015-11-11,8,-0.18271624753516666,8,5,11,-0.4236818807438615,False
489,1,2015-11-11,9,-0.03813686760994975,9,5,11,-0.18271624753516666,False
490,1,2015-11-11,10,0.347408145523962,10,5,11,-0.03813686760994975,False
491,1,2015-11-11,11,0.1546356389570061,11,5,11,0.347408145523962,False
492,1,2015-11-11,12,0.1546356389570061,12,5,11,0.1546356389570061,False
493,1,2015-11-11,13,0.010056259031789217,13,5,11,0.1546356389570061,False
494,1,2015-11-11,14,0.010056259031789217,14,5,11,0.010056259031789217,False
495,1,2015-11-11,15,0.058249385673528185,15,5,11,0.010056259031789217,False
496,1,2015-11-11,16,-0.03813686760994975,16,5,11,0.058249385673528185,False
497,1,2015-11-11,17,0.058249385673528185,17,5,11,-0.03813686760994975,False
498,1,2015-11-11,18,0.1546356389570061,18,5,11,0.058249385673528185,False
499,1,2015-11-11,19,0.20282876559874508,19,5,11,0.1546356389570061,False
500,1,2015-11-11,20,-0.03813686760994975,20,5,11,0.20282876559874508,False
501,1,2015-11-11,21,0.010056259031789217,21,5,11,-0.03813686760994975,False
502,1,2015-11-11,22,-0.03813686760994975,22,5,11,0.010056259031789217,False
503,1,2015-11-11,23,-0.03813686760994975,23,5,11,-0.03813686760994975,False
504,1,2015-11-12,0,-0.27910250081864457,0,6,11,-0.03813686760994975,True
505,1,2015-11-12,1,-0.18271624753516666,1,6,11,-0.27910250081864457,True
506,1,2015-11-12,2,-0.32729562746038354,2,6,11,-0.18271624753516666,True
507,1,2015-11-12,3,-0.4236818807438615,3,6,11,-0.32729562746038354,True
508,1,2015-11-12,4,-0.47187500738560045,4,6,11,-0.4236818807438615,True
509,1,2015-11-12,5,-0.6164543873108174,5,6,11,-0.47187500738560045,True
510,1,2015-11-12,6,-0.5682612606690783,6,6,11,-0.6164543873108174,True
511,1,2015-11-12,7,-0.47187500738560045,7,6,11,-0.5682612606690783,True
512,1,2015-11-12,8,-0.5200681340273394,8,6,11,-0.47187500738560045,True
513,1,2015-11-12,9,-0.3754887541021225,9,6,11,-0.5200681340273394,True
514,1,2015-11-12,10,0.1546356389570061,10,6,11,-0.3754887541021225,True
515,1,2015-11-12,11,0.4919875254491789,11,6,11,0.1546356389570061,True
516,1,2015-11-12,12,0.39560127216570096,12,6,11,0.4919875254491789,True
517,1,2015-11-12,13,0.1546356389570061,13,6,11,0.39560127216570096,True
518,1,2015-11-12,14,0.347408145523962,14,6,11,0.1546356389570061,True
519,1,2015-11-12,15,0.25102189224048405,15,6,11,0.347408145523962,True
520,1,2015-11-12,16,0.299215018882223,16,6,11,0.25102189224048405,True
521,1,2015-11-12,17,0.010056259031789217,17,6,11,0.299215018882223,True
522,1,2015-11-12,18,0.299215018882223,18,6,11,0.010056259031789217,True
523,1,2015-11-12,19,0.1546356389570061,19,6,11,0.299215018882223,True
524,1,2015-11-12,20,0.299215018882223,20,6,11,0.1546356389570061,True
525,1,2015-11-12,21,0.058249385673528185,21,6,11,0.299215018882223,True
526,1,2015-11-12,22,-0.03813686760994975,22,6,11,0.058249385673528185,True
527,1,2015-11-12,23,0.010056259031789217,23,6,11,-0.03813686760994975,True
528,1,2015-11-13,0,0.058249385673528185,0,0,11,0.010056259031789217,False
529,1,2015-11-13,1,-0.08632999425168872,1,0,11,0.058249385673528185,False
530,1,2015-11-13,2,-0.32729562746038354,2,0,11,-0.08632999425168872,False
531,1,2015-11-13,3,-0.32729562746038354,3,0,11,-0.32729562746038354,False
532,1,2015-11-13,4,-0.47187500738560045,4,0,11,-0.32729562746038354,False
533,1,2015-11-13,5,-0.5682612606690783,5,0,11,-0.47187500738560045,False
534,1,2015-11-13,6,-0.47187500738560045,6,0,11,-0.5682612606690783,False
535,1,2015-11-13,7,-0.3754887541021225,7,0,11,-0.47187500738560045,False
536,1,2015-11-13,8,-0.27910250081864457,8,0,11,-0.3754887541021225,False
537,1,2015-11-13,9,-0.2309093741769056,9,0,11,-0.27910250081864457,False
538,1,2015-11-13,10,0.058249385673528185,10,0,11,-0.2309093741769056,False
539,1,2015-11-13,11,0.8775325385830905,11,0,11,0.058249385673528185,False
540,1,2015-11-13,12,0.299215018882223,12,0,11,0.8775325385830905,False
541,1,2015-11-13,13,0.10644251231526715,13,0,11,0.299215018882223,False
542,1,2015-11-13,14,0.10644251231526715,14,0,11,0.10644251231526715,False
543,1,2015-11-13,15,0.1546356389570061,15,0,11,0.10644251231526715,False
544,1,2015-11-13,16,0.10644251231526715,16,0,11,0.1546356389570061,False
545,1,2015-11-13,17,0.058249385673528185,17,0,11,0.10644251231526715,False
546,1,2015-11-13,18,0.1546356389570061,18,0,11,0.058249385673528185,False
547,1,2015-11-13,19,0.058249385673528185,19,0,11,0.1546356389570061,False
548,1,2015-11-13,20,0.25102189224048405,20,0,11,0.058249385673528185,False
549,1,2015-11-13,21,-0.03813686760994975,21,0,11,0.25102189224048405,False
550,1,2015-11-13,22,0.010056259031789217,22,0,11,-0.03813686760994975,False
551,1,2015-11-13,23,-0.2309093741769056,23,0,11,0.010056259031789217,False
552,1,2015-11-14,0,-0.08632999425168872,0,1,11,-0.2309093741769056,False
553,1,2015-11-14,1,-0.1345231208934277,1,1,11,-0.08632999425168872,False
554,1,2015-11-14,2,-0.3754887541021225,2,1,11,-0.1345231208934277,False
555,1,2015-11-14,3,-0.47187500738560045,3,1,11,-0.3754887541021225,False
556,1,2015-11-14,4,-0.6164543873108174,4,1,11,-0.47187500738560045,False
557,1,2015-11-14,5,-0.6164543873108174,5,1,11,-0.6164543873108174,False
558,1,2015-11-14,6,-0.5200681340273394,6,1,11,-0.6164543873108174,False
559,1,2015-11-14,7,-0.6646475139525563,7,1,11,-0.5200681340273394,False
560,1,2015-11-14,8,-0.5682612606690783,8,1,11,-0.6646475139525563,False
561,1,2015-11-14,9,-0.3754887541021225,9,1,11,-0.5682612606690783,False
562,1,2015-11-14,10,-0.32729562746038354,10,1,11,-0.3754887541021225,False
563,1,2015-11-14,11,-0.32729562746038354,11,1,11,-0.32729562746038354,False
564,1,2015-11-14,12,-0.5200681340273394,12,1,11,-0.32729562746038354,False
565,1,2015-11-14,13,-0.5682612606690783,13,1,11,-0.5200681340273394,False
566,1,2015-11-14,14,-0.4236818807438615,14,1,11,-0.5682612606690783,False
567,1,2015-11-14,15,-0.32729562746038354,15,1,11,-0.4236818807438615,False
568,1,2015-11-14,16,-0.2309093741769056,16,1,11,-0.32729562746038354,False
569,1,2015-11-14,17,-0.47187500738560045,17,1,11,-0.2309093741769056,False
570,1,2015-11-14,18,-0.27910250081864457,18,1,11,-0.47187500738560045,False
571,1,2015-11-14,19,-0.3754887541021225,19,1,11,-0.27910250081864457,False
572,1,2015-11-14,20,-0.18271624753516666,20,1,11,-0.3754887541021225,False
573,1,2015-11-14,21,-0.3754887541021225,21,1,11,-0.18271624753516666,False
574,1,2015-11-14,22,-0.18271624753516666,22,1,11,-0.3754887541021225,False
575,1,2015-11-14,23,-0.3754887541021225,23,1,11,-0.18271624753516666,False
576,1,2015-11-15,0,-0.3754887541021225,0,2,11,-0.3754887541021225,False
577,1,2015-11-15,1,-0.47187500738560045,1,2,11,-0.3754887541021225,False
578,1,2015-11-15,2,-0.4236818807438615,2,2,11,-0.47187500738560045,False
579,1,2015-11-15,3,-0.6164543873108174,3,2,11,-0.4236818807438615,False
580,1,2015-11-15,4,-0.7128406405942953,4,2,11,-0.6164543873108174,False
581,1,2015-11-15,5,-0.6646475139525563,5,2,11,-0.7128406405942953,False
582,1,2015-11-15,6,-0.6646475139525563,6,2,11,-0.6646475139525563,False
583,1,2015-11-15,7,-0.6646475139525563,7,2,11,-0.6646475139525563,False
584,1,2015-11-15,8,-0.6646475139525563,8,2,11,-0.6646475139525563,False
585,1,2015-11-15,9,-0.32729562746038354,9,2,11,-0.6646475139525563,False
586,1,2015-11-15,10,-0.2309093741769056,10,2,11,-0.32729562746038354,False
587,1,2015-11-15,11,-0.2309093741769056,11,2,11,-0.2309093741769056,False
588,1,2015-11-15,12,-0.27910250081864457,12,2,11,-0.2309093741769056,False
589,1,2015-11-15,13,-0.2309093741769056,13,2,11,-0.27910250081864457,False
590,1,2015-11-15,14,-0.4236818807438615,14,2,11,-0.2309093741769056,False
591,1,2015-11-15,15,-0.3754887541021225,15,2,11,-0.4236818807438615,False
592,1,2015-11-15,16,-0.47187500738560045,16,2,11,-0.3754887541021225,False
593,1,2015-11-15,17,-0.3754887541021225,17,2,11,-0.47187500738560045,False
594,1,2015-11-15,18,-0.18271624753516666,18,2,11,-0.3754887541021225,False
595,1,2015-11-15,19,-0.2309093741769056,19,2,11,-0.18271624753516666,False
596,1,2015-11-15,20,-0.08632999425168872,20,2,11,-0.2309093741769056,False
597,1,2015-11-15,21,-0.27910250081864457,21,2,11,-0.08632999425168872,False
598,1,2015-11-15,22,-0.27910250081864457,22,2,11,-0.27910250081864457,False
599,1,2015-11-15,23,-0.3754887541021225,23,2,11,-0.27910250081864457,False
600,1,2015-11-16,0,-0.27910250081864457,0,3,11,-0.3754887541021225,False
601,1,2015-11-16,1,-0.4236818807438615,1,3,11,-0.27910250081864457,False
602,1,2015-11-16,2,-0.47187500738560045,2,3,11,-0.4236818807438615,False
603,1,2015-11-16,3,-0.3754887541021225,3,3,11,-0.47187500738560045,False
604,1,2015-11-16,4,-0.5200681340273394,4,3,11,-0.3754887541021225,False
605,1,2015-11-16,5,-0.5200681340273394,5,3,11,-0.5200681340273394,False
606,1,2015-11-16,6,-0.47187500738560045,6,3,11,-0.5200681340273394,False
607,1,2015-11-16,7,-0.4236818807438615,7,3,11,-0.47187500738560045,False
608,1,2015-11-16,8,-0.47187500738560045,8,3,11,-0.4236818807438615,False
609,1,2015-11-16,9,-0.32729562746038354,9,3,11,-0.47187500738560045,False
610,1,2015-11-16,10,0.1546356389570061,10,3,11,-0.32729562746038354,False
611,1,2015-11-16,11,-0.08632999425168872,11,3,11,0.1546356389570061,False
612,1,2015-11-16,12,0.1546356389570061,12,3,11,-0.08632999425168872,False
613,1,2015-11-16,13,0.058249385673528185,13,3,11,0.1546356389570061,False
614,1,2015-11-16,14,0.1546356389570061,14,3,11,0.058249385673528185,False
615,1,2015-11-16,15,-0.03813686760994975,15,3,11,0.1546356389570061,False
616,1,2015-11-16,16,0.058249385673528185,16,3,11,-0.03813686760994975,False
617,1,2015-11-16,17,0.1546356389570061,17,3,11,0.058249385673528185,False
